id,name,age,gender,account_type,balance,kyc_status,credit_score,transaction_count,device_used,target
1227,227,33,Female,Current,45900.87,Rejected,361,90,Web,Fraudulent
1284,284,33,Male,Current,85896.58,Verified,774,478,Mobile,Fraudulent
1200,200,22,Female,Savings,73561.16,Rejected,406,405,ATM,Fraudulent
1023,23,35,Female,Savings,54384.16,Rejected,784,134,Web,Fraudulent
1085,85,45,Female,Current,70582.64,Pending,613,138,Mobile,Genuine
1551,551,19,Male,Savings,13660.63,Rejected,464,78,ATM,Genuine
1456,456,61,Female,Salary,36491.22,Pending,474,440,ATM,Genuine
1089,89,24,Male,Salary,29149.59,Pending,751,184,Mobile,Genuine
1524,524,45,Female,Savings,39560.68,Verified,847,13,ATM,Genuine
1403,403,42,Female,Current,54907.26,Pending,652,477,ATM,Fraudulent
1199,199,42,Female,Savings,63931.41,Pending,559,392,Mobile,Fraudulent
1502,502,44,Female,Salary,55232.79,Pending,522,112,Mobile,Fraudulent
1325,325,54,Female,Current,96605.96,Pending,408,15,Mobile,Fraudulent
1523,523,53,Male,Salary,82340.31,Pending,717,208,Web,Fraudulent
1057,57,19,Male,Savings,98409.67,Rejected,374,243,Web,Genuine
1369,369,55,Male,Savings,26956.34,Verified,361,495,Web,Fraudulent
1407,407,33,Female,Salary,70065.03,Rejected,328,370,ATM,Fraudulent
1151,151,59,Male,Current,45703.94,Verified,723,183,Web,Fraudulent
1437,437,36,Female,Current,27149.53,Rejected,797,302,ATM,Fraudulent
1378,378,32,Male,Savings,86010.21,Verified,550,33,Web,Fraudulent
1395,395,43,Female,Salary,75059.77,Verified,396,246,Mobile,Genuine
1381,381,29,Male,Salary,98159.97,Pending,370,459,Web,Fraudulent
1012,12,50,Female,Savings,75822.43,Verified,456,331,Mobile,Fraudulent
1291,291,38,Male,Current,31979.28,Verified,526,389,Mobile,Genuine
1353,353,31,Female,Savings,49976.78,Pending,590,182,ATM,Genuine
1359,359,22,Male,Salary,23392.9,Rejected,755,14,Mobile,Fraudulent
1315,315,28,Female,Current,42689.13,Pending,378,194,Web,Genuine
1456,456,61,Female,Salary,36491.22,Pending,474,440,ATM,Genuine
1574,574,40,Female,Savings,61029.98,Verified,765,486,Web,Genuine
1089,89,24,Male,Salary,29149.59,Pending,751,184,Mobile,Genuine
1220,220,54,Male,Savings,97265.59,Rejected,375,240,Web,Fraudulent
1454,454,60,Female,Salary,14853.02,Verified,809,161,Web,Fraudulent
1425,425,27,Male,Current,1377.74,Verified,601,431,ATM,Fraudulent
1453,453,59,Female,Savings,15843,Verified,358,422,ATM,Fraudulent
1295,295,60,Male,Savings,41826.83,Rejected,536,44,ATM,Genuine
1167,167,22,Female,Salary,43499.14,Pending,727,158,Mobile,Fraudulent
1434,434,56,Female,Current,91169.64,Verified,389,208,ATM,Fraudulent
1424,424,60,Female,Current,24517.28,Verified,702,302,ATM,Fraudulent
1142,142,59,Male,Savings,78892.66,Verified,428,412,ATM,Genuine
1088,88,18,Male,Current,5506.05,Verified,599,367,Mobile,Fraudulent
1147,147,46,Male,Salary,5293.14,Rejected,833,164,Web,Genuine
1212,212,56,Male,Salary,45542.33,Pending,680,237,Mobile,Genuine
1310,310,65,Female,Current,36709.32,Verified,305,492,Web,Fraudulent
1486,486,60,Female,Salary,52787.21,Rejected,397,231,ATM,Genuine
1537,537,46,Female,Current,49210.17,Verified,479,340,ATM,Genuine
1343,343,53,Male,Salary,12306.46,Rejected,675,287,Mobile,Fraudulent
1067,67,49,Male,Current,44147.76,Verified,698,182,ATM,Fraudulent
1384,384,27,Male,Current,3367.12,Rejected,654,335,ATM,Genuine
1090,90,34,Female,Savings,82389.45,Pending,803,47,ATM,Genuine
1006,6,20,Male,Current,98536.93,Verified,403,204,Web,Fraudulent
1419,419,44,Female,Current,35771.89,Pending,403,434,Web,Genuine
1279,279,33,Male,Current,44457.32,Rejected,522,396,Mobile,Genuine
1424,424,60,Female,Current,24517.28,Verified,702,302,ATM,Fraudulent
1179,179,46,Male,Current,37912.35,Pending,696,219,Web,Genuine
1569,569,64,Female,Current,61782.59,Rejected,593,374,ATM,Genuine
1473,473,31,Male,Current,42666.27,Verified,832,148,ATM,Genuine
1581,581,54,Female,Savings,94764.69,Rejected,494,265,ATM,Genuine
1140,140,46,Female,Savings,85689.57,Verified,676,288,ATM,Fraudulent
1204,204,52,Female,Current,4625.46,Rejected,495,156,Web,Genuine
1190,190,36,Male,Savings,28006.34,Rejected,450,435,Web,Genuine
1390,390,32,Male,Savings,14475.07,Rejected,411,89,Mobile,Genuine
1296,296,18,Male,Salary,46144.96,Verified,794,347,Web,Genuine
1567,567,39,Male,Savings,39521.26,Rejected,305,421,Mobile,Genuine
1502,502,44,Female,Salary,55232.79,Pending,522,112,Mobile,Fraudulent
1043,43,31,Male,Salary,11176.57,Rejected,716,327,ATM,Genuine
1309,309,23,Female,Savings,71597.74,Verified,574,88,Web,Genuine
1599,599,22,Male,Savings,35018.92,Pending,624,344,Web,Fraudulent
1311,311,41,Female,Savings,14118.19,Verified,741,239,ATM,Fraudulent
1505,505,45,Male,Salary,11540.58,Pending,448,37,ATM,Genuine
1572,572,28,Male,Current,78187.62,Pending,704,217,ATM,Genuine
1474,474,44,Male,Salary,72157.86,Verified,589,68,Mobile,Fraudulent
1229,229,64,Female,Current,13945.85,Pending,827,297,Mobile,Fraudulent
1027,27,53,Male,Savings,65562.34,Rejected,315,57,Mobile,Genuine
1002,2,53,Male,Salary,65338.56,Rejected,729,122,Web,Fraudulent
1157,157,45,Male,Salary,92979.34,Rejected,573,24,Mobile,Fraudulent
1268,268,22,Male,Savings,83048.63,Rejected,507,303,ATM,Genuine
1307,307,32,Male,Current,60911.71,Rejected,706,406,Web,Genuine
1483,483,26,Male,Savings,11267.6,Rejected,794,420,ATM,Fraudulent
1127,127,54,Female,Salary,30227.84,Rejected,705,150,Mobile,Genuine
1294,294,28,Male,Salary,55108.09,Verified,360,278,Mobile,Genuine
1427,427,37,Female,Current,49420.58,Rejected,571,56,ATM,Fraudulent
1183,183,59,Female,Salary,36820.98,Pending,616,102,Mobile,Fraudulent
1503,503,61,Female,Salary,14134.5,Rejected,482,267,ATM,Fraudulent
1250,250,38,Female,Current,56488.27,Rejected,580,157,Mobile,Fraudulent
1029,29,42,Female,Current,29239.67,Rejected,798,89,Mobile,Fraudulent
1122,122,33,Female,Salary,68498.24,Verified,474,99,Mobile,Fraudulent
1283,283,51,Female,Salary,42216.14,Verified,607,202,Mobile,Fraudulent
1504,504,63,Male,Current,56665.74,Rejected,727,355,ATM,Fraudulent
1068,68,64,Male,Current,92034.62,Rejected,846,23,Web,Genuine
1370,370,58,Female,Current,70479.25,Verified,849,285,ATM,Genuine
1595,595,34,Female,Current,56474.65,Pending,652,20,Web,Genuine
1492,492,50,Male,Salary,67475.96,Pending,672,432,Mobile,Genuine
1579,579,38,Female,Current,52133.92,Verified,569,137,Web,Genuine
1446,446,56,Female,Savings,96091.52,Pending,658,186,Mobile,Fraudulent
1264,264,34,Female,Salary,24393.96,Rejected,421,248,Web,Genuine
1487,487,48,Female,Salary,67953.26,Pending,452,439,ATM,Genuine
1122,122,33,Female,Salary,68498.24,Verified,474,99,Mobile,Fraudulent
1382,382,37,Female,Savings,55756.05,Verified,677,112,Web,Fraudulent
1524,524,45,Female,Savings,39560.68,Verified,847,13,ATM,Genuine
1589,589,45,Male,Current,70370.55,Pending,673,447,Web,Fraudulent
1017,17,56,Female,Current,2928.2,Pending,614,132,Mobile,Genuine
1265,265,43,Female,Salary,12624.16,Pending,676,324,Mobile,Genuine
1166,166,50,Female,Savings,40310.05,Rejected,343,233,Mobile,Fraudulent
1595,595,34,Female,Current,56474.65,Pending,652,20,Web,Genuine
1059,59,32,Male,Salary,52277.82,Verified,555,479,Mobile,Fraudulent
1149,149,23,Female,Salary,15685.05,Verified,581,329,ATM,Fraudulent
1327,327,48,Male,Current,42181.57,Verified,418,435,ATM,Genuine
1472,472,62,Male,Current,44987.11,Verified,558,252,ATM,Genuine
1138,138,42,Female,Current,67378.14,Rejected,729,310,ATM,Genuine
1365,365,53,Female,Salary,3655.62,Rejected,608,115,ATM,Genuine
1167,167,22,Female,Salary,43499.14,Pending,727,158,Mobile,Fraudulent
1054,54,37,Female,Savings,43558.93,Rejected,629,248,Web,Fraudulent
1279,279,33,Male,Current,44457.32,Rejected,522,396,Mobile,Genuine
1369,369,55,Male,Savings,26956.34,Verified,361,495,Web,Fraudulent
1429,429,34,Male,Current,56860.41,Verified,399,53,ATM,Fraudulent
1364,364,40,Female,Current,79316.59,Verified,583,340,Mobile,Genuine
1049,49,24,Female,Current,73125.96,Pending,746,320,ATM,Genuine
1296,296,18,Male,Salary,46144.96,Verified,794,347,Web,Genuine
1298,298,50,Female,Savings,11594.63,Verified,836,86,Mobile,Genuine
1542,542,57,Male,Salary,14896.7,Verified,483,299,ATM,Genuine
1078,78,63,Male,Current,18437.56,Rejected,576,325,ATM,Fraudulent
1526,526,56,Male,Current,76762.15,Pending,690,212,ATM,Genuine
1198,198,51,Female,Savings,95386.96,Rejected,819,412,ATM,Genuine
1187,187,65,Female,Savings,53867.1,Pending,780,472,Mobile,Fraudulent
1096,96,61,Male,Current,78994.97,Rejected,502,227,Mobile,Genuine
1171,171,51,Male,Current,35758.87,Rejected,451,130,Mobile,Genuine
1556,556,24,Male,Savings,52748.42,Rejected,729,433,Mobile,Genuine
1330,330,19,Female,Salary,11826.91,Verified,549,274,Mobile,Genuine
1323,323,46,Female,Salary,40679.7,Rejected,728,288,Mobile,Fraudulent
1308,308,58,Female,Current,49569.74,Pending,684,231,Mobile,Fraudulent
1277,277,33,Female,Current,16357.02,Verified,415,26,ATM,Fraudulent
1371,371,35,Male,Current,8823.13,Verified,459,284,Web,Fraudulent
1098,98,46,Male,Current,69179.12,Rejected,712,492,Web,Fraudulent
1547,547,32,Female,Current,81906.44,Pending,798,415,Web,Genuine
1593,593,49,Female,Current,56651.71,Rejected,348,213,Mobile,Genuine
1360,360,25,Female,Salary,14085.34,Verified,534,206,Mobile,Genuine
1147,147,46,Male,Salary,5293.14,Rejected,833,164,Web,Genuine
1013,13,56,Male,Current,38780.31,Pending,841,138,ATM,Genuine
1140,140,46,Female,Savings,85689.57,Verified,676,288,ATM,Fraudulent
1530,530,31,Female,Savings,41852.8,Rejected,824,82,Mobile,Genuine
1288,288,37,Male,Savings,93778.82,Rejected,420,392,Web,Genuine
1381,381,29,Male,Salary,98159.97,Pending,370,459,Web,Fraudulent
1496,496,26,Female,Savings,26174.64,Verified,492,71,Web,Genuine
1421,421,24,Male,Current,17840.42,Pending,464,384,Mobile,Genuine
1348,348,50,Male,Savings,96314.43,Pending,360,151,ATM,Genuine
1166,166,50,Female,Savings,40310.05,Rejected,343,233,Mobile,Fraudulent
1104,104,53,Male,Current,9717.92,Pending,631,69,Web,Genuine
1223,223,23,Female,Savings,63870.65,Rejected,581,74,ATM,Fraudulent
1158,158,62,Female,Current,35751.32,Verified,446,299,ATM,Fraudulent
1515,515,44,Female,Savings,35590.89,Verified,639,179,Web,Fraudulent
1226,226,57,Male,Current,89010.69,Rejected,596,338,Web,Fraudulent
1192,192,33,Female,Savings,38116.35,Verified,626,486,Mobile,Fraudulent
1572,572,28,Male,Current,78187.62,Pending,704,217,ATM,Genuine
1538,538,35,Male,Salary,20446.76,Rejected,378,382,Mobile,Genuine
1544,544,32,Male,Salary,21470.63,Pending,697,250,Web,Genuine
1564,564,31,Female,Salary,78595.05,Pending,483,199,ATM,Fraudulent
1116,116,50,Female,Savings,87544.85,Pending,402,279,Web,Genuine
1427,427,37,Female,Current,49420.58,Rejected,571,56,ATM,Fraudulent
1471,471,52,Male,Salary,99473.34,Rejected,410,344,Mobile,Genuine
1078,78,63,Male,Current,18437.56,Rejected,576,325,ATM,Fraudulent
1119,119,52,Male,Salary,7773.65,Rejected,594,126,ATM,Genuine
1134,134,23,Female,Savings,27181.4,Verified,765,198,ATM,Fraudulent
1017,17,56,Female,Current,2928.2,Pending,614,132,Mobile,Genuine
1491,491,65,Male,Savings,40940.53,Verified,300,432,Mobile,Fraudulent
1356,356,59,Female,Savings,87567.91,Pending,395,345,Web,Fraudulent
1319,319,38,Female,Salary,69800.82,Pending,548,176,Web,Fraudulent
1371,371,35,Male,Current,8823.13,Verified,459,284,Web,Fraudulent
1142,142,59,Male,Savings,78892.66,Verified,428,412,ATM,Genuine
1452,452,37,Male,Current,7319.87,Pending,632,451,Web,Fraudulent
1535,535,54,Female,Current,95907.23,Verified,304,170,Mobile,Genuine
1350,350,49,Male,Salary,63607.8,Rejected,724,202,Web,Genuine
1176,176,59,Male,Salary,59813.9,Pending,773,307,ATM,Genuine
1311,311,41,Female,Savings,14118.19,Verified,741,239,ATM,Fraudulent
1029,29,42,Female,Current,29239.67,Rejected,798,89,Mobile,Fraudulent
1121,121,19,Male,Current,79818.2,Pending,667,201,Web,Genuine
1227,227,33,Female,Current,45900.87,Rejected,361,90,Web,Fraudulent
1131,131,65,Female,Savings,20878.68,Rejected,674,281,ATM,Fraudulent
1145,145,18,Female,Savings,59296.44,Verified,478,145,Mobile,Genuine
1232,232,30,Male,Current,99600.97,Pending,810,460,Web,Fraudulent
1314,314,61,Female,Savings,14745.17,Pending,574,262,Mobile,Genuine
1128,128,56,Female,Current,77798.36,Verified,660,122,ATM,Genuine
1214,214,49,Female,Salary,12658.34,Pending,756,119,ATM,Fraudulent
1133,133,22,Male,Savings,86153.92,Rejected,706,443,ATM,Fraudulent
1080,80,46,Male,Current,57415.11,Rejected,688,182,Mobile,Fraudulent
1435,435,53,Female,Current,52449.13,Verified,835,410,Web,Genuine
1114,114,62,Male,Salary,38914.11,Pending,344,172,ATM,Fraudulent
1079,79,47,Female,Salary,59654.99,Pending,551,435,Mobile,Fraudulent
1019,19,60,Female,Salary,17347.57,Rejected,733,118,ATM,Genuine
1495,495,58,Female,Salary,52676.52,Rejected,408,33,Mobile,Fraudulent
1441,441,37,Female,Current,27672.58,Pending,391,106,Web,Genuine
1043,43,31,Male,Salary,11176.57,Rejected,716,327,ATM,Genuine
1201,201,26,Male,Current,55055.36,Rejected,479,435,ATM,Fraudulent
1110,110,53,Male,Current,19870.43,Rejected,820,392,Mobile,Genuine
1033,33,57,Male,Current,66079.94,Rejected,835,171,Web,Genuine
1525,525,65,Male,Salary,84976.87,Pending,814,64,Web,Fraudulent
1060,60,26,Female,Salary,53582.06,Rejected,624,496,Web,Fraudulent
1480,480,24,Male,Savings,85347.87,Rejected,474,178,Web,Fraudulent
1121,121,19,Male,Current,79818.2,Pending,667,201,Web,Genuine
1259,259,47,Female,Savings,85254.91,Pending,579,108,Mobile,Fraudulent
1044,44,33,Male,Savings,88260.2,Verified,483,387,Web,Fraudulent
1067,67,49,Male,Current,44147.76,Verified,698,182,ATM,Fraudulent
1308,308,58,Female,Current,49569.74,Pending,684,231,Mobile,Fraudulent
1010,10,31,Female,Savings,65888.43,Pending,769,83,Web,Genuine
1098,98,46,Male,Current,69179.12,Rejected,712,492,Web,Fraudulent
1126,126,37,Male,Current,85480.21,Verified,542,205,ATM,Fraudulent
1210,210,22,Female,Current,51795.52,Rejected,463,497,Mobile,Genuine
1204,204,52,Female,Current,4625.46,Rejected,495,156,Web,Genuine
1189,189,30,Male,Current,6165.8,Pending,680,293,Mobile,Genuine
1359,359,22,Male,Salary,23392.9,Rejected,755,14,Mobile,Fraudulent
1029,29,42,Female,Current,29239.67,Rejected,798,89,Mobile,Fraudulent
1092,92,56,Male,Salary,38657.42,Pending,604,450,ATM,Fraudulent
1149,149,23,Female,Salary,15685.05,Verified,581,329,ATM,Fraudulent
1284,284,33,Male,Current,85896.58,Verified,774,478,Mobile,Fraudulent
1593,593,49,Female,Current,56651.71,Rejected,348,213,Mobile,Genuine
1356,356,59,Female,Savings,87567.91,Pending,395,345,Web,Fraudulent
1360,360,25,Female,Salary,14085.34,Verified,534,206,Mobile,Genuine
1164,164,18,Male,Current,94587.08,Verified,561,158,Web,Genuine
1512,512,26,Male,Salary,84755.41,Verified,638,248,ATM,Genuine
1247,247,60,Female,Salary,38305.65,Verified,770,477,ATM,Fraudulent
1517,517,46,Male,Salary,61756.41,Rejected,549,500,Mobile,Fraudulent
1583,583,27,Male,Savings,92098.62,Rejected,804,324,Mobile,Genuine
1069,69,23,Female,Savings,86818.28,Verified,351,143,Web,Fraudulent
1101,101,54,Male,Savings,47579.58,Rejected,752,479,Web,Genuine
1592,592,44,Female,Savings,99560.62,Rejected,829,283,ATM,Fraudulent
1014,14,61,Male,Salary,88594.06,Pending,648,67,Web,Fraudulent
1541,541,26,Female,Salary,51530.79,Pending,672,267,Mobile,Genuine
1222,222,28,Male,Current,93539.05,Verified,654,495,ATM,Fraudulent
1196,196,22,Male,Current,60077.17,Verified,827,304,Mobile,Genuine
1288,288,37,Male,Savings,93778.82,Rejected,420,392,Web,Genuine
1175,175,40,Male,Current,46712.51,Verified,358,198,Web,Genuine
1550,550,39,Male,Current,67847.71,Pending,515,312,Mobile,Fraudulent
1004,4,23,Female,Savings,36538.96,Pending,570,423,Mobile,Fraudulent
1101,101,54,Male,Savings,47579.58,Rejected,752,479,Web,Genuine
1219,219,57,Male,Savings,31619.78,Rejected,790,279,Web,Fraudulent
1516,516,31,Female,Salary,82545.15,Rejected,309,68,ATM,Fraudulent
1486,486,60,Female,Salary,52787.21,Rejected,397,231,ATM,Genuine
1375,375,28,Female,Savings,75227.86,Pending,420,404,Mobile,Fraudulent
1189,189,30,Male,Current,6165.8,Pending,680,293,Mobile,Genuine
1450,450,63,Female,Current,89652.81,Pending,770,139,Mobile,Fraudulent
1109,109,49,Female,Salary,70835.75,Pending,794,251,Mobile,Fraudulent
1185,185,60,Female,Salary,13973.86,Pending,457,93,Mobile,Genuine
1363,363,44,Female,Savings,9582.12,Verified,443,395,Mobile,Fraudulent
1388,388,58,Female,Savings,59597.68,Verified,745,349,Mobile,Genuine
1434,434,56,Female,Current,91169.64,Verified,389,208,ATM,Fraudulent
1219,219,57,Male,Savings,31619.78,Rejected,790,279,Web,Fraudulent
1526,526,56,Male,Current,76762.15,Pending,690,212,ATM,Genuine
1233,233,19,Male,Current,51039,Verified,520,308,Web,Genuine
1417,417,63,Female,Current,2128.17,Verified,555,364,Mobile,Fraudulent
1115,115,63,Female,Current,98852.99,Rejected,455,263,Mobile,Genuine
1321,321,64,Female,Salary,21755.19,Pending,370,429,Web,Fraudulent
1126,126,37,Male,Current,85480.21,Verified,542,205,ATM,Fraudulent
1477,477,18,Male,Savings,83687.98,Rejected,805,86,Mobile,Genuine
1112,112,64,Female,Salary,58412.42,Rejected,801,453,Mobile,Fraudulent
1532,532,59,Male,Current,67496.84,Pending,400,111,ATM,Fraudulent
1139,139,44,Male,Current,61949.57,Pending,333,363,Web,Genuine
1507,507,31,Male,Current,81588.6,Verified,529,390,ATM,Fraudulent
1369,369,55,Male,Savings,26956.34,Verified,361,495,Web,Fraudulent
1295,295,60,Male,Savings,41826.83,Rejected,536,44,ATM,Genuine
1570,570,29,Female,Current,2060.33,Rejected,830,156,Mobile,Genuine
1041,41,53,Female,Salary,1957.3,Verified,452,289,Mobile,Fraudulent
1084,84,36,Male,Current,69486.93,Pending,677,252,ATM,Fraudulent
1335,335,56,Female,Salary,39861.86,Verified,656,190,Web,Genuine
1505,505,45,Male,Salary,11540.58,Pending,448,37,ATM,Genuine
1118,118,57,Female,Salary,8951.22,Pending,846,204,Web,Fraudulent
1394,394,40,Female,Salary,5846.11,Pending,566,429,Mobile,Genuine
1290,290,47,Female,Current,26894.6,Rejected,809,248,Mobile,Fraudulent
1467,467,42,Female,Savings,7463.42,Verified,605,495,Web,Fraudulent
1319,319,38,Female,Salary,69800.82,Pending,548,176,Web,Fraudulent
1454,454,60,Female,Salary,14853.02,Verified,809,161,Web,Fraudulent
1231,231,42,Female,Savings,96305.9,Verified,635,488,ATM,Fraudulent
1567,567,39,Male,Savings,39521.26,Rejected,305,421,Mobile,Genuine
1417,417,63,Female,Current,2128.17,Verified,555,364,Mobile,Fraudulent
1297,297,18,Female,Savings,2655.89,Rejected,581,284,Web,Genuine
1438,438,20,Male,Current,40894.42,Rejected,711,29,Web,Fraudulent
1193,193,27,Male,Savings,29401.06,Pending,442,398,ATM,Fraudulent
1071,71,23,Female,Savings,75153.4,Verified,658,124,ATM,Genuine
1487,487,48,Female,Salary,67953.26,Pending,452,439,ATM,Genuine
1376,376,45,Female,Salary,7323.33,Rejected,378,264,Web,Fraudulent
1183,183,59,Female,Salary,36820.98,Pending,616,102,Mobile,Fraudulent
1013,13,56,Male,Current,38780.31,Pending,841,138,ATM,Genuine
1503,503,61,Female,Salary,14134.5,Rejected,482,267,ATM,Fraudulent
1107,107,25,Male,Salary,61278.3,Verified,462,169,ATM,Genuine
1405,405,48,Female,Salary,99960.97,Verified,402,136,ATM,Genuine
1448,448,32,Male,Salary,21466.37,Rejected,719,272,Mobile,Genuine
1535,535,54,Female,Current,95907.23,Verified,304,170,Mobile,Genuine
1087,87,35,Female,Savings,83430.21,Pending,532,194,Mobile,Fraudulent
1122,122,33,Female,Salary,68498.24,Verified,474,99,Mobile,Fraudulent
1146,146,65,Female,Salary,12251.28,Verified,787,239,Web,Genuine
1404,404,42,Female,Savings,3580.23,Rejected,524,25,Web,Genuine
1410,410,57,Male,Savings,34735.15,Verified,631,40,Mobile,Genuine
1104,104,53,Male,Current,9717.92,Pending,631,69,Web,Genuine
1172,172,34,Male,Savings,60637.5,Rejected,377,100,ATM,Fraudulent
1066,66,48,Male,Current,30562.65,Pending,729,285,ATM,Genuine
1372,372,55,Male,Current,70168.91,Rejected,544,39,Mobile,Genuine
1203,203,36,Male,Savings,79319.81,Verified,623,487,Web,Fraudulent
1346,346,63,Female,Savings,61998.97,Verified,511,422,Mobile,Fraudulent
1205,205,59,Female,Current,13323.03,Pending,747,465,Web,Fraudulent
1413,413,59,Female,Savings,71011.11,Rejected,665,124,ATM,Genuine
1125,125,22,Female,Current,98777.52,Pending,734,363,Web,Fraudulent
1238,238,41,Female,Salary,93955.91,Verified,503,318,ATM,Fraudulent
1434,434,56,Female,Current,91169.64,Verified,389,208,ATM,Fraudulent
